arm,reward
4,3.55
3,5.98
0,1.92
3,4.31
0,3.56
4,2.77
2,3.92
5,3.1
3,4.99
0,2.78
4,5.94
2,5.84
1,3.57
2,3.71
4,4.22
1,5.16
2,4.4
3,3.23
1,4.81
4,3.79
5,5.35
5,1.87
4,3.75
3,4.25
0,6.46
3,4.51
1,5.45
3,6.29
5,4.59
2,6.85
4,5.12
3,4.26
1,3.38
1,3.59
1,5.62
0,3.86
5,4.29
3,4.89
2,5.82
1,5.0
5,5.66
2,4.09
1,4.64
4,4.89
3,4.9
2,4.18
4,3.83
5,3.38
4,5.22
2,5.29
5,2.81
1,3.97
4,4.4
5,6.43
1,5.2
2,3.15
0,2.01
3,6.0
3,5.02
4,5.16
0,3.78
2,5.77
3,4.45
0,1.62
0,0.56
1,5.1
0,2.99
5,5.3
1,3.0
1,6.36
2,3.32
4,4.55
3,4.9
4,3.94
1,4.57
0,1.07
3,3.9
5,4.19
4,3.39
4,5.17
3,5.02
4,5.84
0,3.05
0,1.15
2,4.36
2,4.08
5,6.04
2,3.34
1,4.52
3,5.21
4,3.65
4,3.98
3,4.34
3,5.77
1,6.78
4,5.65
4,5.27
0,0.35
5,5.13
1,2.43
2,4.91
2,4.52
3,4.81
3,5.27
5,5.42
5,3.29
3,4.2
5,3.92
1,2.95
1,5.02
3,4.88
1,6.55
0,1.41
0,4.63
2,3.75
4,5.46
4,3.91
3,5.07
0,6.6
2,5.33
5,2.08
2,5.35
2,3.88
2,5.64
2,4.09
1,4.91
3,3.46
2,4.82
0,1.05
2,5.79
3,5.05
5,7.0
0,1.47
5,3.6
0,4.98
5,3.74
0,7.0
2,5.02
1,5.9
3,6.99
3,4.4
2,6.29
5,2.0
5,6.7
5,3.99
1,6.81
0,3.19
2,4.31
2,4.38
5,3.1
1,5.97
5,4.45
2,3.37
3,4.6
5,2.48
1,4.95
0,3.34
5,0.0
3,5.77
1,6.14
0,1.47
3,5.9
2,4.51
1,2.95
0,4.86
1,4.47
4,3.69
1,5.16
0,0.0
2,3.36
1,5.05
2,4.31
5,4.51
5,6.96
5,3.81
0,1.99
0,1.55
3,5.47
0,5.81
2,4.23
0,3.26
4,4.09
2,5.7
5,6.6
0,0.0
2,6.47
3,6.83
1,3.94
1,3.27
3,4.83
0,7.0
2,5.36
3,6.34
0,2.59
5,1.78
3,3.87
3,6.11
1,4.66
5,6.0
4,5.1
2,5.61
3,4.9
1,6.9
2,4.72
4,4.2
4,3.89
2,3.88
0,1.52
0,1.05
0,5.09
1,4.16
5,4.03
1,5.75
5,4.92
0,4.03
3,4.24
4,5.3
1,4.82
3,5.87
3,4.78
3,4.54
3,3.1
2,4.59
5,5.1
0,3.15
3,6.04
1,5.63
1,2.23
2,6.46
0,0.0
5,6.67
2,3.89
2,4.15
2,4.7
3,5.16
3,3.33
0,5.86
4,5.88
3,5.16
1,4.12
2,5.64
2,4.26
0,5.15
4,5.16
2,5.32
3,4.7
0,6.26
1,3.49
2,4.88
0,5.28
4,5.01
3,6.62
5,2.51
4,5.46
3,4.93
2,5.29
2,4.53
1,1.13
5,6.67
0,5.53
4,2.7
5,1.66
3,5.73
5,6.34
0,6.81
2,6.48
4,1.88
0,0.0
0,3.42
1,5.77
3,4.25
5,2.49
4,2.63
0,0.92
1,3.93
0,5.5
2,5.36
2,4.23
2,4.98
1,4.06
4,4.61
5,2.51
1,3.38
0,2.88
4,4.12
1,6.48
3,3.71
2,4.92
0,2.51
4,6.22
1,4.95
0,0.47
0,6.52
5,4.41
4,3.39
2,5.73
2,3.95
0,4.66
5,5.71
0,0.58
0,0.0
0,5.94
3,4.31
0,2.89
4,3.87
1,4.86
0,3.4
2,5.31
2,3.93
1,5.36
3,4.07
2,5.54
0,1.74
2,5.17
5,4.96
0,4.68
5,6.01
1,4.71
0,7.0
2,4.2
2,5.48
0,3.98
3,4.99
0,1.36
2,5.09
5,4.76
5,6.84
2,5.07
0,3.24
2,5.09
5,3.25
5,3.2
0,1.59
2,4.7
1,4.8
5,3.82
3,5.89
3,4.54
5,5.75
3,5.25
5,6.58
3,6.02
5,4.88
2,4.06
1,2.66
2,3.73
1,4.53
1,4.38
1,2.56
5,4.38
4,4.42
2,4.72
4,5.07
4,6.17
2,6.0
5,4.12
2,5.22
2,6.59
0,2.79
3,3.75
4,5.7
4,4.35
0,0.0
3,6.41
0,2.02
1,3.51
0,5.79
3,4.58
2,6.41
1,4.54
1,4.26
1,3.99
0,6.88
2,6.07
4,5.7
1,3.13
1,6.41
5,5.76
3,6.14
4,4.91
1,5.28
1,5.35
5,3.18
1,4.69
2,4.6
5,3.97
2,4.95
0,5.23
2,5.34
5,3.23
4,4.68
1,4.3
3,4.02
2,4.94
2,5.69
1,4.63
0,3.78
5,4.37
3,5.76
0,6.71
3,6.08
1,3.95
2,4.69
3,6.31
2,6.38
4,5.33
2,4.49
1,5.62
4,3.37
3,6.2
2,4.64
5,3.1
5,4.53
5,3.65
1,5.55
5,4.61
0,2.54
2,5.42
2,4.56
5,3.75
0,1.12
1,4.76
5,6.74
1,5.35
5,6.0
4,5.73
4,3.17
0,1.14
0,3.0
4,3.9
0,4.49
4,4.55
5,4.11
4,3.9
1,4.7
2,2.47
3,3.03
4,5.58
5,5.16
3,4.7
2,5.57
1,4.43
2,4.95
5,7.0
0,5.14
4,5.58
2,6.01
2,5.21
1,6.98
0,5.59
3,6.38
0,6.21
0,2.29
4,5.11
0,6.58
1,4.35
1,5.34
2,4.56
5,3.51
3,5.75
0,6.98
4,4.7
1,4.93
5,4.28
4,4.94
5,0.98
0,2.46
1,3.96
1,6.1
0,7.0
1,3.64
2,5.25
0,2.28
3,4.05
1,5.78
5,6.64
3,4.97
0,4.04
0,4.74
4,4.55
0,4.83
1,5.22
4,2.89
3,3.81
2,4.3
2,2.6
2,4.54
1,7.0
5,5.56
4,5.26
2,4.38
5,7.0
5,6.07
1,4.07
1,5.16
5,4.78
4,5.47
4,3.58
0,2.5
2,4.47
3,4.89
2,3.51
0,6.7
2,6.13
2,4.74
3,3.61
0,2.34
5,4.46
0,0.0
3,6.03
2,3.33
0,0.41
3,6.49
2,3.27
4,6.04
0,0.35
2,4.79
3,5.28
2,7.0
4,5.59
4,3.23
2,5.02
4,3.67
0,4.68
3,4.06
0,0.26
4,4.7
2,5.42
5,6.29
5,3.87
5,5.21
3,6.24
2,5.28
2,3.9
1,7.0
5,6.57
5,4.43
2,5.67
4,3.96
1,2.92
0,4.12
0,6.59
3,5.76
0,7.0
5,4.64
1,5.83
1,2.62
1,2.28
5,3.85
5,5.11
3,4.56
3,3.28
3,5.8
1,3.86
5,3.73
1,4.93
5,4.66
5,3.35
0,5.58
5,5.93
3,6.04
5,6.94
0,3.93
5,5.91
5,5.15
5,6.07
2,3.47
5,4.66
2,4.48
1,5.78
3,6.59
1,4.62
2,5.95
5,5.9
5,6.0
1,4.97
0,1.38
2,5.76
2,4.87
4,6.45
1,4.0
0,2.19
3,4.25
0,0.0
4,5.73
0,3.5
3,3.37
5,5.13
5,1.95
3,5.39
2,5.77
3,5.46
2,4.01
5,3.22
2,3.77
5,6.47
5,6.06
0,5.74
5,3.48
5,5.41
4,3.83
2,2.77
3,5.69
0,2.24
1,5.17
5,3.69
0,4.8
4,4.69
5,4.49
0,6.71
3,4.35
3,6.16
0,3.96
5,3.94
5,1.34
4,4.19
3,4.61
1,5.33
4,4.23
0,0.99
3,5.15
3,5.07
1,4.34
5,4.65
4,5.07
3,6.64
2,3.53
5,7.0
5,3.48
4,5.83
1,2.85
0,0.71
1,5.49
0,3.47
2,3.58
0,7.0
1,3.35
3,4.55
4,5.18
3,4.24
1,6.94
4,4.04
1,5.28
1,4.74
0,6.13
2,6.01
4,4.5
2,5.45
3,3.76
5,2.41
2,4.5
1,3.92
5,3.11
0,6.89
3,3.51
0,5.1
3,4.81
3,5.78
2,5.16
1,4.96
4,5.98
2,2.63
3,5.11
3,5.04
0,0.68
5,3.5
2,4.38
2,5.83
4,4.36
3,4.82
0,1.35
4,4.15
2,6.27
4,5.92
2,2.67
5,6.96
1,3.5
0,5.05
3,4.37
1,6.45
1,4.58
2,4.97
5,3.45
2,4.33
1,5.74
4,4.21
5,2.63
0,5.92
2,6.15
3,6.9
2,4.18
1,2.45
3,5.71
4,4.31
1,6.7
3,4.61
1,3.92
2,5.93
3,4.53
3,4.56
4,2.69
0,5.93
5,4.76
3,6.1
4,3.36
0,7.0
4,5.53
3,5.54
2,3.64
2,7.0
3,4.64
0,1.76
5,1.82
3,5.13
3,5.13
2,4.9
4,0.83
2,6.48
3,5.31
5,3.62
0,7.0
2,4.6
4,4.95
5,3.71
2,4.43
2,3.58
4,3.87
0,7.0
2,4.55
1,5.58
4,4.9
5,7.0
2,6.04
4,3.89
5,5.17
5,3.69
4,5.11
1,5.13
2,5.02
0,7.0
3,5.03
4,4.73
0,2.65
4,4.72
3,7.0
3,4.22
1,3.8
1,4.47
0,7.0
4,6.28
3,5.8
5,4.01
1,3.41
2,6.31
3,5.41
1,4.78
0,3.9
4,3.72
5,4.05
5,3.45
2,4.92
4,3.89
3,5.81
2,4.83
4,5.08
0,0.04
5,3.5
2,4.31
5,3.9
3,5.16
3,3.8
0,5.8
1,4.47
5,3.64
2,5.67
4,4.63
0,5.32
0,3.85
4,4.41
4,5.13
5,2.62
1,3.0
5,3.23
5,0.0
1,5.26
3,6.03
4,4.41
3,3.87
0,0.73
3,4.41
5,4.92
0,5.9
1,6.84
0,1.12
2,5.6
3,4.91
0,0.0
4,5.48
3,5.81
0,5.76
0,5.49
5,2.98
3,3.53
5,3.27
3,4.63
1,4.31
5,4.67
5,3.63
1,5.15
1,3.66
0,5.5
2,5.9
2,4.96
3,5.75
1,5.27
4,7.0
2,6.83
4,5.0
0,4.89
3,5.41
2,3.97
5,5.44
3,5.26
1,6.09
2,5.03
1,4.59
1,4.41
4,5.61
2,6.73
0,2.81
4,4.25
3,4.95
3,5.48
0,5.84
5,5.55
2,4.62
0,4.6
1,4.25
0,2.96
3,4.77
1,4.52
1,5.11
4,5.21
0,1.04
5,1.93
2,4.54
0,7.0
4,3.74
3,3.38
5,2.92
5,6.55
4,7.0
2,4.48
3,5.1
3,2.87
5,6.96
2,5.52
5,4.32
3,4.7
3,5.98
5,4.5
1,6.38
3,4.76
1,4.22
3,5.53
1,5.17
5,3.27
4,5.49
3,5.12
1,4.73
0,3.05
1,3.27
2,5.06
5,5.14
0,2.28
0,2.67
0,0.27
0,3.9
1,4.21
1,3.45
1,7.0
5,3.33
2,5.6
2,6.71
4,5.05
1,3.82
2,5.18
0,3.22
2,3.86
4,4.49
5,7.0
3,4.1
3,3.64
5,3.99
1,6.19
2,5.54
4,3.45
5,4.02
0,7.0
4,4.07
1,4.41
5,5.38
5,4.17
2,4.26
3,6.0
0,1.73
0,2.75
5,6.43
4,4.34
3,5.69
1,5.34
3,5.38
0,6.53
2,5.05
3,5.65
0,0.51
0,7.0
1,4.54
2,5.53
5,3.54
5,6.2
4,5.26
5,3.66
1,4.03
5,5.52
0,3.29
2,5.91
0,6.47
0,5.96
2,6.43
0,3.72
0,0.84
3,4.8
3,5.45
0,3.06
5,6.87
2,4.39
4,2.19
5,5.48
0,5.14
1,2.11
2,3.08
0,3.13
4,4.09
3,4.24
4,4.45
0,4.89
1,4.88
0,3.16
3,3.73
0,4.28
1,3.84
3,3.96
5,3.75
1,6.23
4,3.25
3,4.66
0,2.89
1,5.05
1,3.15
4,4.6
0,3.85
2,4.97
0,0.93
1,3.95
3,3.55
2,5.1
4,4.38
0,3.7
1,5.55
2,4.25
5,4.63
4,4.2
0,4.87
1,5.27
1,4.28
4,5.26
4,3.14
0,5.87
4,5.19
1,5.01
2,4.74
5,4.97
1,5.99
0,6.59
4,4.21
4,5.29
5,2.32
3,4.65
1,5.71
5,3.45
1,4.43
2,3.95
3,5.04
1,4.66
4,2.78
1,4.18
1,3.83
0,1.16
3,6.96
0,5.1
2,4.6
3,3.81
1,6.13
1,5.32
5,5.14
4,7.0
3,5.33
3,4.6
3,4.14
1,4.76
4,3.86
2,5.47
1,4.66
5,0.77
3,7.0
0,6.16
5,4.09
0,0.0
1,4.95
0,2.25
1,5.56
5,2.88
5,6.62
5,4.18
4,4.22
3,6.67
3,5.53
4,4.25
0,1.53
2,4.36
3,4.57
2,3.92
1,4.73
1,5.6
1,3.39
5,5.36
2,4.43
5,4.63
0,7.0
3,5.36
5,3.92
3,4.3
4,5.24
3,7.0
2,6.4
2,5.21
3,5.47
4,3.92
4,4.01
4,5.05
5,4.03
3,4.0
3,3.15
3,4.68
4,2.3
1,3.3
3,6.24
2,3.94
5,4.06
2,5.35
4,4.01
0,1.59
1,6.15
5,6.1
3,4.64
1,3.55
4,4.09
0,3.2
2,4.38
5,5.03
0,0.0
3,5.24
2,4.67
0,3.65
2,4.29
5,6.24
2,3.92
2,5.77
5,7.0
0,0.54
4,4.66
3,5.43
5,4.95
1,5.77
0,5.69
4,4.9
1,3.3
5,1.92
0,1.75
3,5.46
2,6.35
4,6.81
4,3.04
0,5.56
0,1.34
5,6.26
3,4.6
4,4.44
2,6.23
4,5.07
0,7.0
3,4.2
5,3.36
0,3.43
2,5.54
1,4.86
5,6.08
3,5.8
4,2.91
4,4.78
2,5.28
3,6.0
2,3.6
2,6.02
4,3.66
3,6.36
1,4.96
0,5.29
4,5.42
0,7.0
5,3.37
2,4.36
4,3.71
1,3.56
2,5.54
4,4.5
3,4.36
2,5.47
4,4.82
5,3.36
4,4.68
1,6.14
0,4.7
3,4.39
1,5.29
5,5.68
3,4.52
1,4.85
2,5.13
4,3.13
5,6.05
4,3.93
1,2.18
5,4.77
1,7.0
4,5.4
1,5.11
0,5.12
2,4.34
5,5.4
4,3.9
1,3.73
2,5.53
2,5.51
2,4.29
3,5.36
4,2.56
3,6.1
2,6.04
3,6.52
2,4.54
2,5.11
5,6.01
1,6.87
0,2.03
2,4.63
4,5.95
0,1.09
5,2.88
1,4.45
2,4.47
3,3.3
3,4.83
5,6.03
5,2.76
1,3.97
2,5.26
2,4.52
1,4.32
4,5.82
1,4.58
4,4.52
2,5.66
0,1.48
3,3.23
4,5.04
5,5.94
3,5.71
1,6.51
3,4.54
4,5.61
2,4.63
4,4.79
1,4.34
1,6.56
5,3.94
5,3.63
0,1.44
0,6.45
5,3.46
2,4.93
5,1.07
4,3.68
4,5.22
2,4.27
2,5.63
3,5.86
5,1.84
1,5.37
1,4.25
5,5.46
1,6.02
0,2.51
3,5.25
3,4.87
4,5.96
2,4.95
4,5.78
1,6.82
5,4.3
3,3.4
2,4.52
5,2.33
1,4.18
1,4.12
3,5.12
3,4.52
4,5.02
1,4.6
3,5.22
1,5.73
0,7.0
4,5.04
5,5.35
1,6.12
4,4.1
5,5.14
0,2.43
0,1.71
0,5.8
4,3.94
4,4.4
3,5.21
5,6.87
3,5.51
2,5.84
1,5.72
4,3.63
4,5.31
2,4.42
1,4.05
4,2.27
2,5.17
2,5.68
2,6.25
1,7.0
3,4.15
0,2.29
1,3.63
3,5.92
2,5.26
5,3.96
5,3.82
4,3.7
1,5.28
1,5.82
3,5.95
0,1.97
4,4.34
1,4.81
2,5.28
4,5.35
1,5.67
1,5.05
4,5.08
0,2.63
3,4.67
4,5.01
2,3.71
3,4.76
4,6.58
1,5.77
1,4.75
3,3.58
3,6.07
1,6.45
1,4.67
0,2.75
4,3.43
4,5.54
5,4.57
3,5.39
2,6.02
5,2.9
4,5.0
1,5.71
4,5.84
0,0.0
4,4.54
1,5.09
2,4.9
1,4.89
5,6.7
0,5.61
1,6.28
5,2.19
5,2.15
1,5.16
1,4.53
5,5.02
3,5.63
5,3.32
1,5.58
3,6.01
1,4.26
0,6.7
5,2.95
3,4.97
5,7.0
1,3.49
3,5.91
3,5.14
2,5.22
3,6.14
0,6.13
5,5.93
1,4.31
5,6.27
4,6.31
4,3.9
3,3.25
0,7.0
0,6.24
5,6.04
1,3.65
1,4.45
1,6.87
0,2.73
5,1.94
0,3.57
3,5.22
2,5.13
2,4.74
2,5.17
0,4.68
1,5.04
3,5.95
0,5.88
5,4.48
0,2.1
2,5.35
3,5.37
5,4.64
0,4.87
1,4.95
5,5.96
4,4.22
4,5.56
5,1.7
4,4.18
0,6.34
1,3.32
4,6.21
4,5.56
2,4.46
1,4.8
1,6.19
2,5.31
5,6.25
5,3.94
3,4.87
3,6.66
1,5.13
3,5.67
4,4.96
0,1.02
3,3.85
2,4.29
2,5.6
4,4.88
5,2.78
2,4.39
2,4.46
1,5.53
2,3.04
1,3.84
1,5.85
0,2.09
3,4.12
1,4.6
2,5.5
3,5.0
3,4.74
5,7.0
3,3.78
3,6.16
1,4.96
5,6.74
1,4.98
3,6.45
0,2.54
5,5.16
0,2.45
1,4.23
2,4.08
2,4.42
1,7.0
0,7.0
2,4.3
4,6.27
4,4.95
4,3.1
0,2.7
1,4.5
4,4.01
2,4.59
3,5.53
0,6.77
0,5.45
1,6.03
2,4.71
0,3.21
1,4.41
3,4.05
0,5.28
0,2.99
4,5.96
1,3.53
2,4.84
0,6.88
3,4.21
3,4.84
2,4.87
1,3.53
1,6.7
4,5.1
5,5.17
4,4.12
4,4.51
3,3.8
2,5.54
2,3.96
0,6.72
5,3.84
2,5.23
2,3.91
3,4.3
2,4.23
2,3.78
3,5.5
2,6.11
2,5.31
1,6.49
2,3.51
0,7.0
3,3.61
3,5.08
0,3.66
5,2.39
1,6.0
3,5.72
4,4.84
3,3.0
2,6.21
1,3.63
3,6.29
3,7.0
1,4.25
0,4.29
0,2.35
4,5.76
5,4.03
1,3.42
4,4.96
5,3.92
3,3.79
3,4.03
5,4.65
5,3.15
3,3.01
2,4.92
4,6.26
1,5.45
2,4.95
1,4.38
4,4.08
0,3.25
4,3.98
3,4.84
4,3.94
2,5.26
5,5.71
0,4.46
2,5.78
2,5.41
0,6.63
3,6.48
5,2.27
0,0.14
4,4.73
4,5.15
1,2.96
0,0.0
1,3.7
3,5.15
0,0.0
4,6.17
2,5.56
1,5.99
3,4.77
1,4.69
0,2.05
3,4.48
0,6.08
1,3.99
2,3.45
4,3.57
0,7.0
2,4.69
1,2.48
4,4.2
3,5.23
0,4.41
0,5.41
5,4.97
3,3.18
4,4.37
3,2.89
1,4.37
2,2.75
1,6.44
4,4.97
0,5.98
5,3.59
0,2.69
3,5.97
2,6.56
0,0.0
1,5.32
5,4.82
4,4.83
5,3.21
4,3.83
2,3.53
0,3.45
3,4.7
5,3.87
5,1.34
2,4.55
5,4.61
1,4.37
5,5.22
3,6.11
4,4.77
5,3.26
5,4.45
3,6.1
1,7.0
2,4.93
4,2.98
5,5.39
2,4.41
0,1.89
2,6.56
1,3.46
3,3.82
0,1.08
0,0.0
4,4.55
3,4.52
2,4.4
1,5.13
5,5.76
1,3.58
2,4.85
4,3.86
3,4.75
5,3.63
5,5.21
5,5.14
4,4.98
2,5.96
5,2.8
4,6.8
5,2.84
4,4.24
3,6.28
4,4.13
5,6.76
3,2.32
4,5.82
4,5.05
3,3.44
1,4.68
1,7.0
3,5.11
3,5.54
2,6.3
4,3.92
1,6.23
5,1.78
5,7.0
3,5.84
1,4.94
2,4.29
4,5.99
3,6.16
3,5.05
3,5.71
0,2.68
2,4.24
4,5.94
5,3.4
3,4.41
4,2.72
4,5.35
2,4.18
2,3.85
0,0.0
0,2.97
2,5.58
0,2.46
2,4.77
4,4.66
1,4.09
4,4.6
5,4.49
0,3.77
4,3.77
4,5.19
3,4.3
0,3.81
2,5.13
1,3.88
3,4.01
3,3.4
4,4.17
1,6.11
5,2.8
5,4.51
5,4.49
5,4.3
3,6.89
1,4.0
1,6.37
1,5.81
5,3.52
4,6.17
5,4.59
5,1.08
2,5.57
1,5.26
0,6.24
2,4.3
3,4.01
4,5.58
3,3.15
2,4.26
4,3.68
2,5.49
0,0.0
1,3.89
5,3.16
0,3.21
1,5.61
4,3.0
0,5.36
2,3.95
2,3.52
4,3.42
4,6.32
1,4.63
2,6.08
1,6.24
0,5.74
0,0.0
2,5.05
1,5.17
0,3.95
2,6.24
0,3.02
1,4.49
5,7.0
0,2.55
3,5.4
4,4.13
0,0.0
5,7.0
1,3.54
0,3.65
2,6.56
1,5.97
2,3.7
1,5.71
3,3.11
2,5.17
0,2.54
1,3.57
0,3.73
0,5.14
1,5.29
3,5.27
2,4.32
4,3.96
5,3.26
0,6.01
5,6.58
0,5.64
1,3.9
0,4.17
0,7.0
4,3.33
5,2.24
2,2.81
5,5.25
4,4.55
5,3.73
1,4.45
0,3.61
3,6.44
1,4.51
4,4.13
5,1.1
3,4.25
0,0.0
0,5.56
4,5.74
5,7.0
5,4.48
1,5.78
2,4.61
1,3.42
3,6.02
0,3.95
4,4.95
4,3.61
4,5.08
5,5.91
1,5.01
5,3.22
3,5.14
0,5.39
3,6.09
1,5.83
4,5.34
4,4.4
1,5.12
2,5.32
4,3.07
3,6.16
5,3.2
2,4.27
0,5.14
5,4.34
0,3.28
5,3.0
3,5.73
0,4.18
5,6.17
2,4.56
5,2.62
2,5.98
2,4.64
3,4.06
0,3.34
0,3.1
0,6.44
4,6.58
0,1.25
5,3.31
3,3.89
3,3.3
5,2.62
1,3.84
0,2.99
1,5.06
1,5.92
4,2.51
4,5.03
0,3.3
3,4.85
0,3.9
2,5.13
5,4.78
5,4.28
0,5.98
0,2.68
3,4.27
3,3.08
1,4.53
4,4.83
4,4.51
4,4.23
2,3.13
1,5.48
0,5.43
5,4.32
2,6.14
5,2.81
4,2.0
0,4.76
4,4.07
2,4.72
1,5.37
0,1.85
1,3.39
4,5.48
0,1.29
0,5.98
4,3.83
5,3.76
5,3.39
3,4.86
0,6.6
1,3.79
4,4.44
0,3.51
2,3.3
0,3.18
3,5.61
1,3.86
1,5.52
4,3.3
5,4.32
1,5.41
2,6.1
1,2.44
3,5.55
1,6.73
0,3.63
1,5.32
2,5.08
1,3.27
4,4.6
4,2.82
3,4.66
4,4.82
2,3.85
5,5.51
3,3.77
0,7.0
3,5.15
2,4.27
3,5.31
5,6.2
0,1.84
0,7.0
4,4.39
0,4.98
3,4.53
3,4.54
2,5.01
2,5.01
1,5.82
3,4.69
3,4.56
3,3.42
4,5.41
1,5.09
5,2.33
0,4.39
4,7.0
3,3.95
0,5.4
1,4.93
5,4.44
3,3.85
4,2.63
0,7.0
1,3.24
5,3.72
5,3.24
4,4.18
4,6.29
2,4.72
1,7.0
2,6.9
1,4.49
4,4.38
1,3.44
3,6.32
3,5.99
3,6.52
1,5.39
4,5.35
4,4.24
3,4.7
2,4.87
0,2.5
1,6.12
5,4.63
4,3.45
5,2.91
3,4.16
4,6.05
0,4.59
2,4.19
5,6.28
0,7.0
0,5.01
2,4.59
1,3.08
3,5.02
1,5.4
5,1.56
1,4.63
3,4.26
1,1.39
0,1.57
4,4.62
3,5.38
3,4.19
4,2.86
2,5.63
2,4.58
4,5.11
5,5.36
0,7.0
5,5.15
2,5.34
1,6.42
3,6.01
1,4.62
1,3.96
1,3.33
5,5.37
2,5.71
2,4.77
1,4.4
3,5.06
3,5.9
4,4.34
1,3.01
1,3.16
4,4.1
0,7.0
1,3.33
2,5.41
4,4.94
3,4.47
0,1.35
5,4.53
3,6.38
2,6.01
2,7.0
2,4.65
0,0.73
2,5.36
3,3.71
4,4.82
2,5.71
1,4.82
2,5.7
0,5.85
0,5.53
5,2.71
5,2.53
3,5.32
4,5.81
5,2.88
4,3.24
3,5.6
0,4.12
2,6.51
1,5.4
5,7.0
3,3.21
2,4.12
1,7.0
1,5.22
3,6.0
1,6.86
3,6.2
3,4.22
0,4.99
2,5.25
3,5.64
2,4.29
0,0.0
1,3.9
1,5.86
3,3.13
5,7.0
4,3.16
1,6.26
5,2.76
5,3.79
0,3.16
4,4.53
4,3.94
2,3.79
4,3.86
4,5.24
5,4.52
1,6.81
2,3.0
5,2.63
0,4.34
0,2.13
2,5.93
1,5.87
2,3.1
4,5.06
2,4.86
2,4.35
0,2.98
4,5.24
0,5.4
3,4.74
1,5.04
4,3.47
1,4.25
5,4.02
0,7.0
2,4.2
0,5.0
1,5.59
2,5.06
1,4.06
3,4.84
0,6.41
3,5.42
5,3.35
0,3.04
4,4.68
1,4.04
2,4.91
4,4.33
4,5.99
4,3.02
2,5.66
2,6.87
0,0.0
3,5.32
5,5.82
0,6.36
1,5.69
1,4.56
5,4.8
4,5.23
5,2.05
1,5.42
5,3.97
1,6.33
2,4.63
1,4.56
5,4.04
2,5.24
0,6.52
5,4.62
0,4.02
2,5.39
3,5.17
2,3.51
4,5.21
2,5.21
0,5.48
5,3.65
4,5.9
0,3.07
3,5.31
1,4.08
2,3.58
1,6.79
1,6.59
5,2.75
4,4.1
2,3.98
2,5.27
3,3.84
5,4.74
0,2.53
0,4.53
0,2.4
5,2.78
0,4.35
0,3.35
4,6.31
4,4.52
4,2.94
2,4.5
4,4.36
5,5.54
4,3.51
1,3.54
1,2.27
2,4.72
3,3.36
1,5.6
4,4.19
1,3.83
3,3.89
0,7.0
2,5.23
3,4.52
3,4.48
2,4.85
0,5.78
0,2.94
3,4.69
5,0.45
3,3.17
5,4.46
4,4.95
1,6.64
2,4.18
3,5.47
3,4.62
5,5.59
2,4.14
2,6.24
2,6.15
1,5.44
5,1.79
1,4.67
1,3.93
3,5.18
0,7.0
3,3.78
4,4.43
1,6.07
1,4.84
3,4.61
4,3.4
4,3.38
1,5.07
4,5.46
1,2.98
4,4.45
2,3.38
2,3.48
3,6.88
3,6.38
5,2.77
5,6.95
0,7.0
4,3.5
3,4.38
0,5.28
0,3.87
0,5.03
5,3.74
2,4.72
3,5.24
5,4.62
5,7.0
2,4.79
1,6.96
2,3.33
0,7.0
0,6.51
2,4.33
3,4.48
0,1.54
0,5.88
5,4.03
3,3.66
4,5.3
3,5.94
2,4.66
1,5.93
5,2.58
5,3.26
5,4.61
5,4.01
1,5.28
0,5.11
3,4.59
1,4.42
5,1.08
0,7.0
3,3.02
0,0.0
2,3.62
0,0.0
5,3.55
1,4.42
0,5.87
5,4.12
0,3.46
3,3.74
5,2.04
1,5.89
3,4.93
0,4.59
4,4.47
4,2.58
5,7.0
2,3.72
2,4.1
2,6.12
3,5.2
3,5.25
0,6.23
2,5.12
1,4.82
1,5.68
4,4.32
2,5.83
5,1.14
4,4.66
1,5.4
0,3.41
5,4.52
0,7.0
0,7.0
3,6.72
0,6.18
1,6.98
0,4.3
2,5.36
4,4.21
5,5.15
4,3.57
5,4.91
4,5.0
5,1.54
4,3.55
5,2.49
5,3.5
0,0.0
2,4.8
4,4.01
1,6.29
0,3.42
1,6.48
0,0.31
4,3.97
4,3.79
4,4.4
3,5.88
3,4.81
0,5.48
1,5.18
1,1.69
2,4.88
3,4.39
4,6.53
5,2.07
4,4.81
0,2.97
1,6.59
3,5.06
0,5.19
4,4.84
4,4.09
3,4.15
1,6.41
2,3.75
0,2.07
0,5.17
2,3.72
4,5.23
2,4.46
3,5.99
2,7.0
3,7.0
0,6.82
2,5.72
5,2.49
4,3.73
4,3.72
1,3.99
4,7.0
0,4.43
5,2.88
3,4.17
3,5.67
5,2.9
3,4.45
0,5.45
5,5.89
0,7.0
5,6.25
4,4.26
5,4.17
4,3.47
1,4.14
4,4.07
3,5.5
3,4.48
1,5.03
1,5.4
0,1.54
4,5.66
4,5.63
2,4.31
1,4.93
3,5.17
2,5.72
1,5.43
1,3.83
5,4.97
3,4.6
1,3.74
3,3.33
5,5.45
0,7.0
5,5.08
0,5.25
0,3.56
1,4.45
5,2.68
1,5.52
1,7.0
4,3.66
0,3.82
0,6.14
3,4.14
5,2.25
2,4.54
0,4.39
0,2.55
2,5.11
4,4.91
0,2.03
5,7.0
3,5.8
0,3.34
0,7.0
1,5.69
3,3.8
3,6.22
0,0.2
5,3.26
2,4.87
4,4.85
3,3.83
4,5.17
5,4.02
0,7.0
